,filename,width,height,fps,frame count
1217,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id35_3_3.mp4,1280,720,29.97002997002997,155
1218,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id35_3_4.mp4,1280,720,29.97002997002997,270
1219,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id35_3_5.mp4,1280,720,29.97002997002997,235
1220,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id35_3_6.mp4,1280,720,29.97002997002997,214
1221,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id35_3_7.mp4,1280,720,29.97002997002997,172
1222,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id35_3_8.mp4,1280,720,29.97002997002997,143
1223,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id35_3_9.mp4,1280,720,29.97002997002997,289
1224,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id35_4.mp4,1280,720,29.97002997002997,313
1225,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id35_5_1.mp4,1280,720,29.97002997002997,186
1226,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id35_5_2.mp4,1280,720,29.97002997002997,169
1227,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id35_5_4.mp4,1280,720,29.97002997002997,280
1228,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id36_1.mp4,1280,720,29.97002997002997,240
1229,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id35_5_5.mp4,1280,720,29.97002997002997,210
1230,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id36_2.mp4,1280,720,29.97002997002997,340
1231,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id36_3_1.mp4,1280,720,29.97002997002997,234
1232,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id36_3_2.mp4,1280,720,29.97002997002997,181
1233,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id36_3_3.mp4,1280,720,29.97002997002997,135
1234,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id36_3_4.mp4,1280,720,29.97002997002997,266
1235,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id36_3_5.mp4,1280,720,29.97002997002997,220
1236,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id36_3_7.mp4,1280,720,29.97002997002997,264
1237,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id36_3_8.mp4,1280,720,29.97002997002997,207
1238,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id36_3_6.mp4,1280,720,29.97002997002997,151
1239,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id36_3_9.mp4,1280,720,29.97002997002997,178
1240,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id37_1_2.mp4,1280,720,29.97002997002997,295
1241,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id38_1.mp4,1280,720,29.97002997002997,126
1242,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id40_1.mp4,1280,720,29.97002997002997,278
1243,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id42_1_10.mp4,1280,720,30.0,196
1244,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id42_1_11.mp4,1280,720,30.0,130
1245,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id42_1_12.mp4,1280,720,30.0,222
1246,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id42_1_14.mp4,1280,720,30.0,161
1247,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id42_1_13.mp4,1280,720,30.0,178
1248,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id42_1_15.mp4,1280,720,30.0,281
1249,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id42_1_2.mp4,1280,720,30.0,214
1250,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id42_1_16.mp4,1280,720,30.0,247
1251,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id42_1_3.mp4,1280,720,30.0,176
1252,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id42_1_5.mp4,1280,720,30.0,239
1253,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id42_1_4.mp4,1280,720,30.0,144
1254,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id42_1_6.mp4,1280,720,30.0,171
1255,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id42_1_8.mp4,1280,720,30.0,241
1256,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id42_1_7.mp4,1280,720,30.0,134
1257,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id42_1_9.mp4,1280,720,30.0,227
1258,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id43_1_2.mp4,1280,720,30.0,155
1259,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id43_1_1.mp4,1280,720,30.0,200
1260,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id43_1_3.mp4,1280,720,30.0,251
1261,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id43_1_4.mp4,1280,720,30.0,184
1262,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id43_1_5.mp4,1280,720,30.0,162
1263,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id43_1_7.mp4,1280,720,30.0,196
1264,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id43_1_6.mp4,1280,720,30.0,263
1265,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id43_1_8.mp4,1280,720,30.0,141
1266,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id44_1_10.mp4,1280,720,30.0,249
1267,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id44_1_11.mp4,1280,720,30.0,231
1268,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id44_1_12.mp4,1280,720,30.0,220
1269,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id44_1_13.mp4,1280,720,30.0,178
1270,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id44_1_14.mp4,1280,720,30.0,130
1271,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id44_1_3.mp4,1280,720,30.0,206
1272,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id44_1_2.mp4,1280,720,30.0,256
1273,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id44_1_5.mp4,1280,720,30.0,202
1274,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id44_1_6.mp4,1280,720,30.0,226
1275,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id44_1_7.mp4,1280,720,30.0,185
1276,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id44_1_8.mp4,1280,720,30.0,168
1277,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id45_1.mp4,1280,720,29.97002997002997,331
1278,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id45_2_1.mp4,1280,720,29.97002997002997,206
1279,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id45_2_10.mp4,1280,720,29.97002997002997,205
1280,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id45_2_3.mp4,1280,720,29.97002997002997,275
1281,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id45_2_4.mp4,1280,720,29.97002997002997,257
1282,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id45_2_5.mp4,1280,720,29.97002997002997,211
1283,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id45_2_6.mp4,1280,720,29.97002997002997,167
1284,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id45_2_8.mp4,1280,720,29.97002997002997,264
1285,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id45_2_9.mp4,1280,720,29.97002997002997,221
1286,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id46_1_1.mp4,1280,720,30.0,127
1287,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id46_1_2.mp4,1280,720,30.0,239
1288,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id46_1_3.mp4,1280,720,30.0,200
1289,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id46_1_4.mp4,1280,720,30.0,159
1290,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id46_1_5.mp4,1280,720,30.0,273
1291,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id47_1.mp4,1280,720,30.0,181
1292,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id48_1_1.mp4,1280,720,30.0,149
1293,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id48_1_2.mp4,1280,720,30.0,259
1294,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id48_1_3.mp4,1280,720,30.0,223
1295,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id48_1_4.mp4,1280,720,30.0,167
1296,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id49_1_1.mp4,1280,720,30.0,101
1297,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id48_1_6.mp4,1280,720,30.0,246
1298,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id48_1_5.mp4,1280,720,30.0,131
1299,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id49_1_2.mp4,1280,720,30.0,198
1300,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id49_1_3.mp4,1280,720,30.0,168
1301,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id49_1_4.mp4,1280,720,30.0,152
1302,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id49_1_5.mp4,1280,720,30.0,254
1303,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id49_1_6.mp4,1280,720,30.0,200
1304,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id52_1.mp4,1280,720,29.97002997002997,209
1305,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id53_1.mp4,1280,720,29.97002997002997,241
1306,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id52_2.mp4,1280,720,29.97002997002997,345
1307,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id53_2.mp4,1280,720,29.97002997002997,211
1308,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id54_3.mp4,1280,720,29.97002997002997,246
1309,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id54_4.mp4,1280,720,29.97002997002997,375
1310,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id54_5.mp4,1280,720,29.97002997002997,238
1311,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id56_1.mp4,960,720,29.97002997002997,165
1312,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id59-2.mp4,1024,468,30.0,243
1313,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id60-2.mp4,1024,484,30.0,147
1314,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id61-2.mp4,1024,540,30.0,294
1315,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id61-3.mp4,1024,540,30.0,257
1316,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id61-4_2.mp4,1024,540,30.0,231
1317,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id61-4_3.mp4,1024,540,30.0,206
1318,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id61-4_1.mp4,1024,540,30.0,98
1319,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id61-4_4.mp4,1024,540,30.0,198
1320,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id61-5.mp4,1024,540,30.0,227
1321,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id61_4.mp4,1024,540,30.0,241
1322,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id61_5.mp4,1024,540,30.0,211
1323,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id61_7.mp4,1024,540,30.0,188
1324,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id61_6.mp4,1024,540,30.0,200
1325,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id62-2.mp4,1024,540,30.0,225
1326,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id62-3.mp4,1024,540,30.0,256
1327,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id62-6.mp4,1024,540,30.0,228
1328,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id62-4.mp4,1024,540,30.0,172
1329,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id62_1.mp4,1024,540,30.0,104
1330,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id62_2.mp4,1024,540,30.0,206
1331,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id62_3.mp4,1024,540,30.0,190
1332,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id63.mp4,1024,540,30.0,173
1333,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id64-2.mp4,1024,536,30.0,218
1334,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id62_4.mp4,1024,540,30.0,182
1335,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id64.mp4,1024,536,30.0,298
1336,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id65_1.mp4,1024,536,30.0,136
1337,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id65_3.mp4,1024,536,30.0,128
1338,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id65_2.mp4,1024,536,30.0,153
1339,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id65_4.mp4,1024,536,30.0,220
1340,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id66.mp4,1024,560,30.0,146
1341,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id68-2.mp4,1024,560,30.0,336
1342,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id69-2_1.mp4,1024,512,30.0,127
1343,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id69-2_2.mp4,1024,512,30.0,263
1344,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id69-2_3.mp4,1024,512,30.0,152
1345,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id69-2_4.mp4,1024,512,30.0,126
1346,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id69.mp4,1024,512,30.0,127
1347,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id70-2.mp4,1024,408,30.0,96
1348,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id70-4.mp4,928,552,30.0,259
1349,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id70-3.mp4,808,476,30.0,277
1350,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id71-2.mp4,912,444,30.0,132
1351,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id9-2.mp4,1024,540,30.0,280
1352,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id9-3.mp4,1024,540,30.0,376
1353,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id9-4_2.mp4,1024,540,30.0,231
1354,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id9-4_4.mp4,1024,540,30.0,243
1355,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id9-4_3.mp4,1024,540,30.0,241
1356,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id9-4_7.mp4,1024,540,30.0,190
1357,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id9-4_5.mp4,1024,540,30.0,246
1358,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id9-4_6.mp4,1024,540,30.0,211
1359,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id9-5.mp4,1024,540,30.0,304
1360,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id9-6_2.mp4,1024,540,30.0,146
1361,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id9-6_3.mp4,1024,540,30.0,158
1362,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id9-6_1.mp4,1024,540,30.0,149
1363,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id9-6_5.mp4,1024,540,30.0,253
1364,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id9-6_6.mp4,1024,540,30.0,269
1365,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id9.mp4,1024,540,30.0,288
1366,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id3-2.mp4,832,572,30.0,85
1367,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id4.mp4,832,572,30.0,101
1368,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id60.mp4,1024,484,30.0,167
1369,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id59.mp4,1024,468,30.0,101
1370,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id70.mp4,1024,408,30.0,82
1371,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id71.mp4,912,444,30.0,104
1372,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id67.mp4,1024,560,30.0,100
1373,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id62-5.mp4,1024,540,30.0,121
1374,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id58_1.mp4,640,360,29.97002997002997,171
1375,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id27_2.mp4,1280,720,25.0,116
1376,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id34_4.mp4,640,360,29.97002997002997,279
1377,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id41_1.mp4,640,360,29.97002997002997,165
1378,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id20_8.mp4,656,480,25.0,218
1379,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id29_2.mp4,854,480,23.97604734392178,205
1380,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id33_1.mp4,640,360,29.97002997002997,177
1381,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id57_1.mp4,640,360,29.97002997002997,211
1382,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id39_1.mp4,640,360,25.0,155
1383,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id54_1.mp4,1280,720,29.97002997002997,350
1384,/content/drive/Shareddrives/2021청년인재_고려대과정_10조/Raw Data/Crawling Data/cropped_noFight/CA-N-YT-id58_2.mp4,640,360,29.97002997002997,301
